Original Sort Order,Level 0,Level 1,Level 2,Check,Level 3a,Level 4,Count,Domain,COMMENTS,Decision
246,,em,Elm,YES,Elm,,2,Southern MI,CVC very likely elm  as anaside keep a count of the coding misspellings as an estimate of transcription error       ,
508,,relm,Elm,YES,Elm,,1,Southern MI,STJ:  red elm? CVC looks like red elm,
491,,r.elm,Red elm,,Elm,,1,Southern MI,,
248,,FIR,Fir,,Fir,,45,Southern MI,,
249,,fir,Fir,,Fir,,21,Southern MI,,
267,,hack,Hackberry,YES - Done,Hackberry,,2,Southern MI,CVC Hackberry as Mich code is hack,
268,,HACK,Hackberry,,Hackberry,,1,Southern MI,CVC Hackberry as Mich code is hack,
287,,hcm,Hemlock,YES,Hemlock,,29,Southern MI,CVC Note Mich code is hem ,
289,,heem,Hemlock,YES,Hemlock,,1,Southern MI,,
290,,hem,Hemlock,,Hemlock,,414,Southern MI,,
291,,HEM,Hemlock,,Hemlock,,352,Southern MI,,
292,,Hem,Hemlock,,Hemlock,,1,Southern MI,,
294,,her,,YES,Hemlock,,1,Southern MI,CVC maybe hemlock as Mich code is hem ,
320,,HM,,YES,Hemlock,,1,Southern MI,CVC probably hemlock ,
284,,hck,Hickory,,Hickory,,285,Southern MI,,
285,,HCK,Hickory,,Hickory,,19,Southern MI,,
298,,hick,Hickory,,Hickory,,14,Southern MI,,
299,,HICK,Hickory,,Hickory,,2,Southern MI,,
314,,HIK,Hickory,YES - Done,Hickory,,1,Southern MI,CVC without a doubt hickory,
318,,hky,Hickory,,Hickory,,7,Southern MI,,
319,,HKY,Hickory,,Hickory,,3,Southern MI,,
265,,H,,YES,Hickory,,1,Southern MI,CVC very likely hickory but remotely hemlock more  northern Mich.,
332,,hornb,Ironwood,,Ironwood,,2,Southern MI,see above,
,,ironwood,Ironwood,,Ironwood,,,Southern MI,,
337,,iron,Ironwood,,Ironwood,,153,Southern MI,,
338,,IRON,Ironwood,,Ironwood,,36,Southern MI,,
,,water beech,Ironwood,,Ironwood,,,Southern MI,,
126,,box,Boxwood,YES - Done,Maple,,1,Southern MI,CVC not Buxus but very likely box elder but keep level 2 as boxwood,
173,,bxwd,Boxwood,Yes - Done,Maple,,1,Southern MI,CVC not Buxus but very likely box elder but keep level 2 as boxwood,
391,,mmapl,Manitoba Maple,YES,Maple,,1,Southern MI,"CVC not manitoba maple as vernacular possibly typo for maple or mountain maple, but this unused in early records",
381,,MAP,Maple,,Maple,,41,Southern MI,,
382,,mapl,Maple,,Maple,,286,Southern MI,,
383,,MAPL,Maple,,Maple,,132,Southern MI,,
384,,Mapl,Maple,,Maple,,1,Southern MI,,
510,,rm,Red maple,NO - Should be Yes,Maple,,5,Southern MI,CVC Beware  red maple was developed later thus this is probably rock maple,
552,,SMAPL,Soft maple,NO - Should be Yes,Maple,,2,Southern MI,CVC see above the Mich. abbr smapl is for soft maple; JP changed Level 2 from Sugar maple to Soft maple,
553,,smapl,Soft maple,NO - Should be Yes,Maple,,1,Southern MI,CVC see above the Mich. abbr smapl is for soft maple; JP changed Level 2 from Sugar maple to Soft maple,
549,,sm,Sugar maple,YES,Maple,,759,Southern MI,"CVC the term sugar maple arose about this time and many of the calls are for sugar or sugar tree.  We might have kept tract of these usages, but without the distinction I would call all sugar at level 2   But beware this is could be confused with soft maple.  Note  the Mich abbr. of sm = sugar maple which I assume is really sugar tree and smapl is soft maple which is soft maple in level 2.  ",
550,,SM,Sugar maple,YES,Maple,,316,Southern MI,see above,
708,,wm,White maple,YES,Maple,,3,Southern MI,"CVC note mich abbr. wmapl is white maple assumed to be silver maple, here I would say white maple and decide the red silver when it comes up; JP changed level 2 from Maple (saccarinus) to White maple 1-31-14",
709,,wmap,White maple,YES,Maple,,1,Southern MI,CVC see above this is white maple for now; JP changed level 2 from Maple (saccarinus) to White maple 1-31-14,
710,,wmapl,White maple,YES,Maple,,2,Southern MI,,
392,,mul,Mulberry,,Mulberry,,1,Southern MI,,
148,,bur,Bur oak,YES - Done,Oak,,203,Southern MI,CVC note code bur is bur oak,
149,,BUR,Bur oak,YES - Done,Oak,,28,Southern MI,CVC note code bur is bur oak,
155,,BURO,Bur oak,,Oak,,2,Southern MI,,
156,,buro,Bur oak,,Oak,,2,Southern MI,,
123,,bo,Burr/black oak,,Oak,,693,Southern MI,,
,,b.oak,Burr/black oak,,Oak,,,Southern MI,,
124,,BO,Burr/black oak,,Oak,,101,Southern MI,,
,,bo/ro,Burr/black/red oak,,Oak,,,Southern MI,,
350,,jack,Jack pine,YES,Oak,,2,Southern MI,CVC level 2 jack oak and almost certainly  blackjack oak but this is several species depending on location; JP should Level 2 be Jack pine?  Or Jack oak?,
355,,jack oak,Oak,,Oak,,6,Southern MI,CVC level 2 jack oak and almost certainly  blackjack oak but this is several species depending on location,
409,,oak,Oak,,Oak,,3,Southern MI,,
410,,OAK,Oak,,Oak,,2,Southern MI,,
555,,soak,Oak,YES,Oak,,1,Southern MI,see above,
444,,pin,Pin Oak,YES - Done,Oak,,3,Southern MI,CVC undoubtably pin oak,
451,,pin oak,Pin Oak,,Oak,,1,Southern MI,,
456,,pino,Pin Oak,YES,Oak,,2,Southern MI,"Context check - could it be 'pine'?  CVC I agree, but guess pin oak; SJG - Checked with MI people, it's pin oak",
511,,ro,Red oak,,Oak,,154,Southern MI,,
512,,RO,Red oak,,Oak,,9,Southern MI,,
592,,swo,Swamp white oak,YES - Done,Oak,,18,Southern MI,CVC Mich. abbr swo is  swamp white oak ,
593,,SWO,Swamp white oak,YES - Done,Oak,,6,Southern MI,CVC Mich. abbr swo is  swamp white oak,
,,swoak,Swamp white oak,,Oak,,,Southern MI,,
656,,w0,White oak,YES,Oak,,1,Southern MI,,
,,woak,White oak,,Oak,,,Southern MI,,
712,,wo,White oak,,Oak,,3111,Southern MI,,
713,,WO,White oak,,Oak,,689,Southern MI,,
735,,yo,Yellow oak,YES - Done,Oak,,358,Southern MI,CVC leave at yellow oak at level 2,
736,,YO,Yellow oak,YES - Done,Oak,,35,Southern MI,CVC leave at yellow oak at level 2,
737,,yoak,Yellow oak,YES - Done,Oak,,4,Southern MI,CVC leave at yellow oak at level 2,
738,,yohk,Yellow oak,YES - Done,Oak,,1,Southern MI,CVC leave at yellow oak at level 2,
405,,o,,YES,Oak,,1,Southern MI,CVC I would guess oak,
,,hazel,Hazelnut,,Other hardwood,,,Southern MI,,
,,plum,Plum,,Other hardwood,,,Southern MI,,
532,,sas,Sassafrass,,Other hardwood,,5,Southern MI,,
,,sass,Sassafrass,,Other hardwood,,,Southern MI,,
624,,thorn,Thorn tree,YES,Other hardwood,,5,Southern MI,CVC explicitly this is thorn very likely Rose tree at level 3a,
625,,THORN,Thorn tree,YES,Other hardwood,,2,Southern MI,CVC explicitly this is thorn very likely Rose tree at level 3a,
626,,THORN?,Thorn tree,YES,Other hardwood,,1,Southern MI,CVC explicitly this is thorn very likely Rose tree at level 3a,
620,,thirn,Locust,,Other hardwood,,1,Southern MI,CVC explicitly this is thorn  not necessairly locust at level 3a,
621,,thm,Locust,YES,Other hardwood,,1,Southern MI,CVC explicitly this is thorn  not necessairly locust at level 3a,
629,,tron,Locust,NO - Should be Yes,Other hardwood,,1,Southern MI,"CVC I would guess iron= ironwood;  JP 1-24-14 this had been listed as NO, but I think should be YES",
,,black pine,Pine,,Pine,,,Southern MI,,
215,,dead pine,Pine,,Pine,,1,Southern MI,,
356,,jackp,Pine,YES,Pine,,2,Southern MI,CVC level 2 would be jack pine,
453,,pine,Pine,,Pine,,17,Southern MI,,
454,,PINE,Pine,,Pine,,3,Southern MI,,
422,,p,Poplar or Pine,YES,Pine,,77,Southern MI,"CVC I would use this for pine, but who knows what other would",
557,,SP,Spruce pine,NO - Should be Yes,Pine,,52,Southern MI,"CVC Mich. abbr SP is for spruce pine which they say is jack pine,  in other areas spruce pine would be hemlock.  Thus here level 2 is spruce pine and level 3a is pine. JP changed Level 2 from Spruce to Spruce pine",
558,,sp,Spruce pine,NO - Should be Yes,Pine,,7,Southern MI,see above; JP changed Level 2 from Spruce to Spruce pine,
714,,wp,White pine,,Pine,,291,Southern MI,,
715,,WP,White pine,,Pine,,220,Southern MI,,
739,,YP,Yellow pine,YES,Pine,,87,Southern MI,,
740,,yp,Yellow pine,YES,Pine,,37,Southern MI,,
423,,P,,YES,Pine,,1,Southern MI,"CVC I would use this for pine, but who knows what other would",
27,,asp,Aspen,,Poplar,,103,Southern MI,,
28,,ASP,Aspen,,Poplar,,68,Southern MI,,
30,,aspem,Aspen,YES (to fix),Poplar,,1,Southern MI,,
33,,aspen,Aspen,,Poplar,,2,Southern MI,,
479,,qasp,Aspen,YES,Poplar,,1,Southern MI,STJ:  Shouldn't 'poplar' be the same thing as 'aspen'? CVC level 2 is aspen ,
199,,cotn,Cottonwood,,Poplar,,4,Southern MI,,
200,,COTN,Cottonwood,,Poplar,,3,Southern MI,,
202,,cotton,Cottonwood,,Poplar,,2,Southern MI,,
412,,oasp,Poplar,YES,Poplar/tulip poplar,,1,Southern MI,"CVC  a guess oak , but type of asp possible check ",
460,,pop,Poplar,YES,Poplar/tulip poplar,,9,Southern MI,"STJ:  Could these be tulip-poplar?  Charlie can advise from context CVC this will always be problematic, but my druthers would be to call it Liriodendron unless other evidence such as spelling popple, pople, poppler not popplar.  Also check for narrative for fire or sparse veg which would indicate aspen/poplar, or swamps with balsam poplar.  Again the guess is based on commoness of lirio and rarity of other poplars, AND the use of asp/aspen for them.                                                    JWW",
461,,POP,Poplar,,Poplar/tulip poplar,,4,Southern MI,Ditto,
,,poplar,Poplar,,Poplar/tulip poplar,,,Southern MI,,
462,,popl,Poplar,,Poplar/tulip poplar,,45,Southern MI,Ditto,
463,,POPL,Poplar,,Poplar/tulip poplar,,3,Southern MI,Ditto,
570,,SPR,Spruce,,Spruce,,48,Southern MI,CVC Mich abbr. spr is spruce ,
571,,spr,Spruce,,Spruce,,36,Southern MI,,
,,spru,Spruce,,Spruce,,,Southern MI,,
600,,syc,Sycamore,,Sycamore,,27,Southern MI,,
601,,SYC,Sycamore,,Sycamore,,5,Southern MI,,
611,,"ta,",Tamarack,YES,Tamarack,,1,Southern MI,CVC Mich. abbr tam is tamarack,
613,,tam,Tamarack,,Tamarack,,449,Southern MI,,
614,,TAM,Tamarack,,Tamarack,,167,Southern MI,,
615,,Tam,Tamarack,,Tamarack,,1,Southern MI,,
716,,wtwd,Whitewood,YES,Tulip poplar,,14,Southern MI,CVC I assume whitewood  = lirio in level 3a,
717,,WTWD,Whitewood,YES,Tulip poplar,,2,Southern MI,CVC I assume whitewood  = lirio in level 3a,
718,,ww,Whitewood,YES,Tulip poplar,,3,Southern MI,CVC I assume whitewood  = lirio in level 3a,
719,,WW,Whitewood,YES,Tulip poplar,,1,Southern MI,CVC I assume whitewood  = lirio in level 3a,
5,,9999,,,Unknown tree,,1,Southern MI,,
62,,b.waln,Black walnut,,Walnut,,2,Southern MI,,
,,blwaln,Black walnut,,Walnut,,,Southern MI,,
,,bwaln,Black walnut,,Walnut,,,Southern MI,,
170,,BW,Black walnut,YES,Walnut,,1,Southern MI,CVC BW is not the standard mich code but  is very likely black walnut,
171,,bwaln,Black walnut,,Walnut,,6,Southern MI,,
172,,BWALN,Black walnut,,Walnut,,2,Southern MI,,
163,,but,Butternut,YES,Walnut,,3,Southern MI,CVC But is not the standard mich code but (pun) is very likely butternut = white walnut,
164,,BUT,Butternut,,Walnut,,1,Southern MI,,
657,,wal,Walnut,,Walnut,,1,Southern MI,,
,,walnut,Walnut,,Walnut,,,Southern MI,,
659,,waln,Walnut,,Walnut,,4,Southern MI,,
654,,w.waln,White walnut,YES,Walnut,,1,Southern MI,,
655,,W.waln,White walnut,YES,Walnut,,1,Southern MI,,
720,,WWAL,White walnut,,Walnut,,1,Southern MI,,
721,,wwalm,White walnut,YES,Walnut,,1,Southern MI,JP possibly a typo and should be wwaln,
722,,wwaln,White walnut,YES ,Walnut,,12,Southern MI,CVC little question,
724,,wwrln,White walnut,YES,Walnut,,1,Southern MI,CVC appears to be white walnut,
700,,wil,Willow,,Willow,,23,Southern MI,,
701,,WIL,Willow,,Willow,,3,Southern MI,,
1,,21,,YES,,,1,Southern MI,,
2,,25,,YES,,,1,Southern MI,,
3,,72,,YES,,,1,Southern MI,,
4,,200,,YES,,,1,Southern MI,,
12,,acp,,YES - Check transcription (aspen?),,,1,Southern MI,,
16,,AP,,YES,,,1,Southern MI,,
17,,asd,,YES (maybe aspen or ash),,,3,Southern MI,,
18,,asg,,YES (maybe aspen?),,,1,Southern MI,,
69,,bc,,YES,,,1,Southern MI,CVC probably  beech as their abbr. is bch or more remotely black cherry ,
73,,bchh,,YES,,,1,Southern MI,CVC probably beech given their abbr. bch remotely black  cherry ,
74,,bcm,,YES,,,1,Southern MI,CVC probably beech given their abbr. bch ,
75,,bcn,,YES,,,1,Southern MI,CVC probably beech given their abbr. bch ,
80,,bgh,,YES,,,3,Southern MI,CVC probably beech given their abbr. bch ,
81,,BICK,,YES,,,1,Southern MI,,
125,,boh,,YES,,,2,Southern MI,CVC I would assume black oak as k and h run together,
181,,chcr,,YES,,,1,Southern MI,CVC code cher is black cherry while I would leave level 2 as cherry ,
194,,chor,,YES,,,1,Southern MI,CVC perhaps cherry as Mich. abbr. is cher ,
195,,ck,,YES,,,1,Southern MI,CVC uncertain a guess is chestnut oak ,
211,,crd,,YES,,,2,Southern MI,CVC no idea besides crud,
212,,crp,,YES,,,1,Southern MI,CVC no idea besides crap,
213,,cyn,,YES,,,1,Southern MI,CVC no idea besides sin,
282,,hbrc,,YES,,,1,Southern MI,CVC total enigma maybe a Hong Kong bank,
334,,hrm,,YES,,,9,Southern MI,CVC Maybe hornbeam or hemlock ,
399,,nap,,YES,,,1,Southern MI,CVC no idea maybe a surveyor sleeping tree,
403,,np,,YES,,,7,Southern MI,CVC no real idea but consider no post,
413,,ocd,,YES,,,4,Southern MI,"CVC no good idea, other than some wierd orthography /mispelling/transcription for oak",
414,,ord,,YES,,,1,Southern MI,"CVC no good idea, other than some wierd orthography /mispelling/transcription for oak",
492,,rasp,,YES,,,1,Southern MI,CVC given the methodlogy I would guess rasberry= no tree,
509,,rlm,,YES,,,2,Southern MI,STJ:  red elm?  CVC looks like elm,
516,,rw,,YES,,,1,Southern MI,CVC no guess ,
554,,sn,,YES,,,1,Southern MI,cvc probably sm= sugar,
594,,swp,,YES,,,1,Southern MI,"CVC enigmatic,  not a Mich abbr. A guess swamp pine, whatever that is. ",
627,,tp,,YES,,,3,Southern MI,"CVC no guess, some wierd pine or typo/transcription;  CVC how about tulip, who knows? ",
630,,tsm,,YES,,,1,Southern MI,CVC ignoring the t becomes sugar,
658,,walm,,YES,,,1,Southern MI,CVC appears to be white elm. JP or could be waln for walnut.,
675,,WD,,YES,,,11,Southern MI,CVC the only 2 letter Mich. abbr are WO or WP so this is very likely white oak,
676,,wd,,YES,,,3,Southern MI,"CVC the only 2 letter Mich. abbr are WO or WP so this is very likely white oak, check for associates",
698,,WI,,YES,,,1,Southern MI,"CVC Mich. abbr wil is willow , thus likely willow",
699,,wic,,YES,,,2,Southern MI,CVC perhaps a mispelling of wil or willow,
723,,wwo,,YES,,,1,Southern MI,CVC perhaps white oak although swamp white oak is a possibility ,
741,,zam,,YES,,,3,Southern MI,CVC perhaps tam the Mich. abbr for tamarack,
742,,ZRON,,YES,,,1,Southern MI,CVC obviously a zircon crystal ,
842,"Alder, aldar",AL,Alder,NO,Alder,,,Upper Midwest,JW&SG: David Mladenoff has already done these level 2 assignments and 2-letter coding - don't change,
,,Alder,Alder,NO,Alder,,,Upper Midwest,JW&SG: David Mladenoff has already done these level 2 assignments and 2-letter coding - don't change,
883,Black alder,LL,Alder,NO,Alder,,,Upper Midwest,JW&SG: David Mladenoff has already done these level 2 assignments and 2-letter coding - don't change,
840,,AH,Ash,NO,Ash,,,Upper Midwest,JW&SG: David Mladenoff has already done these level 2 assignments and 2-letter coding - don't change,
,,Ash,Ash,,Ash,,,Upper Midwest,,
832,,BA,"Black ash, B ash, Brown ash",NO,Ash,,,Upper Midwest,JW&SG: David Mladenoff has already done these level 2 assignments and 2-letter coding - don't change,
917,,UA,Blue ash,NO,Ash,,,Upper Midwest,JW&SG: David Mladenoff has already done these level 2 assignments and 2-letter coding - don't change,
866,,GY,Gray ash,NO,Ash,,,Upper Midwest,JW&SG: David Mladenoff has already done these level 2 assignments and 2-letter coding - don't change,
851,,RA,"Green ash, Red ash",NO,Ash,,,Upper Midwest,JW&SG: David Mladenoff has already done these level 2 assignments and 2-letter coding - don't change,
847,,SA,Swamp ash,NO,Ash,,,Upper Midwest,JW&SG: David Mladenoff has already done these level 2 assignments and 2-letter coding - don't change,
858,,AA,Water ash,NO,Ash,,,Upper Midwest,JW&SG: David Mladenoff has already done these level 2 assignments and 2-letter coding - don't change,
786,,WA,White ash,NO,Ash,,,Upper Midwest,JW&SG: David Mladenoff has already done these level 2 assignments and 2-letter coding - don't change,
861,,BP,Bap (could this be basswood? In minnesota dataset it seems similar.,YES (look up Mladenoff DB),Basswood,,,Upper Midwest,JW&SG: David Mladenoff has already done these level 2 assignments and 2-letter coding - don't change,
836,,LI,"Basswood, Bass, Linden, Linn, Lynn, Lind",NO,Basswood,,,Upper Midwest,JW&SG: David Mladenoff has already done these level 2 assignments and 2-letter coding - don't change,
,,Basswood,,,Basswood,,,Upper Midwest,JW&SG: David Mladenoff has already done these level 2 assignments and 2-letter coding - don't change,
834,,BE,Beech,NO,Beech,,,Upper Midwest,JW&SG: David Mladenoff has already done these level 2 assignments and 2-letter coding - don't change,
,,Beech,Beech,,Beech,,,Upper Midwest,JW&SG: David Mladenoff has already done these level 2 assignments and 2-letter coding - don't change,
833,,BI,Birch,NO,Birch,,,Upper Midwest,JW&SG: David Mladenoff has already done these level 2 assignments and 2-letter coding - don't change,
,,Birch,Birch,,Birch,,,Upper Midwest,JW&SG: David Mladenoff has already done these level 2 assignments and 2-letter coding - don't change,
831,"Black birch, B birch, Blk birch",BB,"Black birch, B birch, Blk birch",NO,Birch,,,Upper Midwest,JW&SG: David Mladenoff has already done these level 2 assignments and 2-letter coding - don't change,
918,,UB,Blue birch,NO,Birch,,,Upper Midwest,JW&SG: David Mladenoff has already done these level 2 assignments and 2-letter coding - don't change,
930,,WY,Water birch,NO,Birch,,,Upper Midwest,JW&SG: David Mladenoff has already done these level 2 assignments and 2-letter coding - don't change,
785,"Paper birch, White birch, W birch, Wht birch",WB,White birch,NO,Birch,,,Upper Midwest,JW&SG: David Mladenoff has already done these level 2 assignments and 2-letter coding - don't change,
780,,YB,"Yellow birch, Y birch",,Birch,,,Upper Midwest,JW&SG: David Mladenoff has already done these level 2 assignments and 2-letter coding - don't change,
,,Gum,Gum,,Black gum/sweet gum,,,Upper Midwest,JW&SG: David Mladenoff has already done these level 2 assignments and 2-letter coding - don't change,
862,,BY,,YES (look up Mladenoff DB),Buckeye,,,Upper Midwest,JW: Someone else did  this 3A assignment.  No level 2 info available.  Seems like a reasonable  guess.,
824,,CE,Cedar,NO,Cedar/juniper,,,Upper Midwest,JW&SG: David Mladenoff has already done these level 2 assignments and 2-letter coding - don't change,
,,Cedar,Cedar,,Cedar/juniper,,,Upper Midwest,JW&SG: David Mladenoff has already done these level 2 assignments and 2-letter coding - don't change,
877,,JU,"Juniper, Red cedar",NO,Cedar/juniper,,,Upper Midwest,JW&SG: David Mladenoff has already done these level 2 assignments and 2-letter coding - don't change,
784,,WC,White cedar,NO,Cedar/juniper,,,Upper Midwest,JW&SG: David Mladenoff has already done these level 2 assignments and 2-letter coding - don't change,
823,,CH,"Black cherry, B cherry, Blk cherry, Cherry",NO,Cherry,,,Upper Midwest,JW&SG: David Mladenoff has already done these level 2 assignments and 2-letter coding - don't change,
,,Cherry,Cherry,,Cherry,,,Upper Midwest,JW&SG: David Mladenoff has already done these level 2 assignments and 2-letter coding - don't change,
900,,RC,Red cherry,NO,Cherry,,,Upper Midwest,JW&SG: David Mladenoff has already done these level 2 assignments and 2-letter coding - don't change,
809,,DG,Dogwood,,Dogwood,,,Upper Midwest,JW&SG: David Mladenoff has already done these level 2 assignments and 2-letter coding - don't change,
,,Dogwood,Dogwood,,Dogwood,,,Upper Midwest,JW&SG: David Mladenoff has already done these level 2 assignments and 2-letter coding - don't change,
808,,DW,Dogwood,,Dogwood,,,Upper Midwest,JW&SG: David Mladenoff has already done these level 2 assignments and 2-letter coding - don't change,
880,,LE,B. elm,NO,Elm,,,Upper Midwest,JW&SG: David Mladenoff has already done these level 2 assignments and 2-letter coding - don't change,
,,Elm,Elm,,Elm,,,Upper Midwest,JW&SG: David Mladenoff has already done these level 2 assignments and 2-letter coding - don't change,
807,,EL,Elm (undifferentiated),,Elm,,,Upper Midwest,JW&SG: David Mladenoff has already done these level 2 assignments and 2-letter coding - don't change,
901,,RE,Red elm,NO,Elm,,,Upper Midwest,JW&SG: David Mladenoff has already done these level 2 assignments and 2-letter coding - don't change,
903,,RK,Rock elm,NO,Elm,,,Upper Midwest,JW&SG: David Mladenoff has already done these level 2 assignments and 2-letter coding - don't change,
863,,ES,Slippery elm,NO,Elm,,,Upper Midwest,JW&SG: David Mladenoff has already done these level 2 assignments and 2-letter coding - don't change,
907,,SE,Swamp elm,NO,Elm,,,Upper Midwest,JW&SG: David Mladenoff has already done these level 2 assignments and 2-letter coding - don't change,
859,,AE,Water elm,NO,Elm,,,Upper Midwest,JW&SG: David Mladenoff has already done these level 2 assignments and 2-letter coding - don't change,
920,,WE,"White elm, W elm",NO,Elm,,,Upper Midwest,JW&SG: David Mladenoff has already done these level 2 assignments and 2-letter coding - don't change,
864,,FI,"Balsam, Balsam fir, Fir",NO,Fir,,,Upper Midwest,JW&SG: David Mladenoff has already done these level 2 assignments and 2-letter coding - don't change,
,,Fir,Fir,,Fir,,,Upper Midwest,JW&SG: David Mladenoff has already done these level 2 assignments and 2-letter coding - don't change,
,,Hackberry,Hackberry,,Hackberry,,,Upper Midwest,JW&SG: David Mladenoff has already done these level 2 assignments and 2-letter coding - don't change,
806,,HA,"Hackberry, Hâberry",,Hackberry,,,Upper Midwest,JW&SG: David Mladenoff has already done these level 2 assignments and 2-letter coding - don't change,
805,,HE,Hemlock,NO,Hemlock,,,Upper Midwest,JW&SG: David Mladenoff has already done these level 2 assignments and 2-letter coding - don't change,
,,Hemlock,Hemlock,,Hemlock,,,Upper Midwest,JW&SG: David Mladenoff has already done these level 2 assignments and 2-letter coding - don't change,
876,,IT,Bitternut,NO,Hickory,,,Upper Midwest,JW&SG: David Mladenoff has already done these level 2 assignments and 2-letter coding - don't change,
,,Hickory,Hickory,,Hickory,,,Upper Midwest,JW&SG: David Mladenoff has already done these level 2 assignments and 2-letter coding - don't change,
804,,HI,"Hickory, Hick, Hâory, Hkry",NO,Hickory,,,Upper Midwest,JW&SG: David Mladenoff has already done these level 2 assignments and 2-letter coding - don't change,
881,,LH,Shilbark hickory,NO,Hickory,,,Upper Midwest,JW&SG: David Mladenoff has already done these level 2 assignments and 2-letter coding - don't change,
923,,WK,White hickory,NO,Hickory,,,Upper Midwest,JW&SG: David Mladenoff has already done these level 2 assignments and 2-letter coding - don't change,
829,,BL,Blue beech,NO,Ironwood,,,Upper Midwest,JW&SG: David Mladenoff has already done these level 2 assignments and 2-letter coding - don't change,
871,,HO,Hornbeam,NO,Ironwood,,,Upper Midwest,JW&SG: David Mladenoff has already done these level 2 assignments and 2-letter coding - don't change,
,,Ironwood,Ironwood,,Ironwood,,,Upper Midwest,JW&SG: David Mladenoff has already done these level 2 assignments and 2-letter coding - don't change,
802,,IW,Ironwood,NO,Ironwood,,,Upper Midwest,JW&SG: David Mladenoff has already done these level 2 assignments and 2-letter coding - don't change,
875,,IR,"Ironwood, Iron, Iâwood",NO,Ironwood,,,Upper Midwest,JW&SG: David Mladenoff has already done these level 2 assignments and 2-letter coding - don't change,
927,,WU,"Water beech, Water beach",YES,Ironwood,,,Upper Midwest,This is from David's assignments - just want Charlie to confirm.,
867,,HB,,YES,Ironwood,,,Upper Midwest,JW: Someone else did  this 3A assignment.  No level 2 info available.,
789,,SU,"Birdâs Eye maple, Hrd maple, Rock maple, Sugar, Sugar maple",NO,Maple,,,Upper Midwest,JW&SG: David Mladenoff has already done these level 2 assignments and 2-letter coding - don't change,
884,,LM,Black maple,NO,Maple,,,Upper Midwest,JW&SG: David Mladenoff has already done these level 2 assignments and 2-letter coding - don't change,
828,,BX,Boxelder,NO,Maple,,,Upper Midwest,JW&SG: David Mladenoff has already done these level 2 assignments and 2-letter coding - don't change,
799,,MA,Maple,NO,Maple,,,Upper Midwest,JW&SG: David Mladenoff has already done these level 2 assignments and 2-letter coding - don't change,
,,Maple,Maple,,Maple,,,Upper Midwest,JW&SG: David Mladenoff has already done these level 2 assignments and 2-letter coding - don't change,
856,,RM,"Red maple, R maple",NO,Maple,,,Upper Midwest,JW&SG: David Mladenoff has already done these level 2 assignments and 2-letter coding - don't change,
904,,RV,River maple,NO,Maple,,,Upper Midwest,JW&SG: David Mladenoff has already done these level 2 assignments and 2-letter coding - don't change,
909,,SL,S Maple,NO,Maple,,,Upper Midwest,JW&SG: David Mladenoff has already done these level 2 assignments and 2-letter coding - don't change,
794,,SM,Soft maple,NO,Maple,,,Upper Midwest,JW&SG: David Mladenoff has already done these level 2 assignments and 2-letter coding - don't change,
911,,SR,Sugar tree,NO,Maple,,,Upper Midwest,JW&SG: David Mladenoff has already done these level 2 assignments and 2-letter coding - don't change,
924,,WM,"White maple, W maple, Wht maple",NO,Maple,,,Upper Midwest,JW&SG: David Mladenoff has already done these level 2 assignments and 2-letter coding - don't change,
848,,BD,"Boulder, rock (large stone used as a witness tree)",NO,No tree,,,Upper Midwest,JW&SG: David Mladenoff has already done these level 2 assignments and 2-letter coding - don't change,
870,,HM,"Home, House",NO,No tree,,,Upper Midwest,JW&SG: David Mladenoff has already done these level 2 assignments and 2-letter coding - don't change,
888,,ML,Mill,NO,No tree,,,Upper Midwest,JW&SG: David Mladenoff has already done these level 2 assignments and 2-letter coding - don't change,
886,,MD,Mound,NO,No tree,,,Upper Midwest,JW&SG: David Mladenoff has already done these level 2 assignments and 2-letter coding - don't change,
843,,NO,No tree around or similar quotation in place of species listing,NO,No tree,,,Upper Midwest,JW&SG: David Mladenoff has already done these level 2 assignments and 2-letter coding - don't change,
891,,NL,None listedâno trees are listed in notes,NO,No tree,,,Upper Midwest,JW&SG: David Mladenoff has already done these level 2 assignments and 2-letter coding - don't change,
,,NonTree,NonTree,,No tree,,,Upper Midwest,,
897,,PT,Post (a post is used as a witness tree),NO,No tree,,,Upper Midwest,JW&SG: David Mladenoff has already done these level 2 assignments and 2-letter coding - don't change,
908,,SG,Spring of pure water,NO,No tree,,,Upper Midwest,JW&SG: David Mladenoff has already done these level 2 assignments and 2-letter coding - don't change,
899,,QQ,Water,NO,No tree,,,Upper Midwest,JW&SG: David Mladenoff has already done these level 2 assignments and 2-letter coding - don't change,
882,,LJ,Black jack,NO,Oak,,,Upper Midwest,JW&SG: David Mladenoff has already done these level 2 assignments and 2-letter coding - don't change,
885,,LO,"Black oak, B oak, Blk oak",NO,Oak,,,Upper Midwest,JW&SG: David Mladenoff has already done these level 2 assignments and 2-letter coding - don't change,
827,,BO,"Bur oak, Br oak, Burr oak",NO,Oak,,,Upper Midwest,JW&SG: David Mladenoff has already done these level 2 assignments and 2-letter coding - don't change,
796,,JO,"Jack oak, J oak Jk oak, Yellow oak, Pin oak, Spanish oak",NO,Oak,,,Upper Midwest,JW&SG: David Mladenoff has already done these level 2 assignments and 2-letter coding - don't change,
,,Oak,Oak,,Oak,,,Upper Midwest,JW: Someone else did  this 3A assignment.  No level 2 info available.,
